#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2008 12 21 12 30 102 14.0 999 99.0 9999
2008 12 21 12 40 103 13.0 999 99.0 9999
2008 12 21 12 50 105 14.0 104 18.1 1246
2008 12 21 13 00 104 13.8 999 99.0 9999
2008 12 21 13 10 104 14.4 999 99.0 9999
2008 12 21 13 20 107 13.6 999 99.0 9999
2008 12 21 13 30 104 14.1 999 99.0 9999
2008 12 21 13 40 102 13.6 999 99.0 9999
2008 12 21 13 50 102 13.2 105 18.1 1313
2008 12 21 14 00 102 13.3 999 99.0 9999
2008 12 21 14 10 108 10.8 999 99.0 9999
2008 12 21 14 20 109 11.1 999 99.0 9999
2008 12 21 14 30 104 12.8 999 99.0 9999
2008 12 21 14 40 101  9.8 999 99.0 9999
2008 12 21 14 50 104 10.7 110 16.4 1356
2008 12 21 15 00 118  8.4 999 99.0 9999
2008 12 21 15 10 249  4.3 999 99.0 9999
2008 12 21 15 20 275  4.0 999 99.0 9999
2008 12 21 15 30 239  7.6 999 99.0 9999
2008 12 21 15 40 228  7.5 999 99.0 9999
2008 12 21 15 50 228  7.0 119 12.0 1456
2008 12 21 16 00 230  7.9 999 99.0 9999
2008 12 21 16 10 230  8.2 999 99.0 9999
2008 12 21 16 20 231  7.8 999 99.0 9999
2008 12 21 16 30 238  8.2 999 99.0 9999
2008 12 21 16 40 244  8.2 999 99.0 9999
2008 12 21 16 50 264  7.4 247 11.3 1632
2008 12 21 17 00 281  7.3 999 99.0 9999
2008 12 21 17 10 285  6.7 999 99.0 9999
2008 12 21 17 20 294  7.0 999 99.0 9999
2008 12 21 17 30 293  7.6 999 99.0 9999
2008 12 21 17 40 289  8.4 999 99.0 9999
2008 12 21 17 50 286  9.3 280 12.0 1749
2008 12 21 18 00 283  9.6 999 99.0 9999
2008 12 21 18 10 282 10.2 999 99.0 9999
2008 12 21 18 20 285 10.2 999 99.0 9999
2008 12 21 18 30 285 10.4 999 99.0 9999
2008 12 21 18 40 286 11.0 999 99.0 9999
2008 12 21 18 50 287 11.5 286 14.0 1830
2008 12 21 19 00 287 11.5 999 99.0 9999
2008 12 21 19 10 290 12.1 999 99.0 9999
2008 12 21 19 20 294 12.9 999 99.0 9999
2008 12 21 19 30 291 13.2 999 99.0 9999
2008 12 21 19 40 291 13.4 999 99.0 9999
2008 12 21 19 50 291 13.2 287 17.7 1930
2008 12 21 20 00 295 12.7 999 99.0 9999
2008 12 21 20 10 295 12.2 999 99.0 9999
2008 12 21 20 20 294 11.5 999 99.0 9999
2008 12 21 20 30 297 11.8 999 99.0 9999
2008 12 21 20 40 298 12.0 999 99.0 9999
2008 12 21 20 50 292 12.3 301 15.3 1952
2008 12 21 21 00 290 12.8 999 99.0 9999
2008 12 21 21 10 290 13.0 999 99.0 9999
2008 12 21 21 20 279 13.7 999 99.0 9999
2008 12 21 21 30 281 13.5 999 99.0 9999
2008 12 21 21 40 282 13.7 999 99.0 9999
2008 12 21 21 50 284 13.8 280 16.9 2144
2008 12 21 22 00 284 13.2 999 99.0 9999
2008 12 21 22 10 287 13.0 999 99.0 9999
2008 12 21 22 20 287 13.2 999 99.0 9999
2008 12 21 22 30 285 12.3 999 99.0 9999
2008 12 21 22 40 289 12.5 999 99.0 9999
2008 12 21 22 50 287 12.2 288 17.7 2211
2008 12 21 23 00 280 10.4 999 99.0 9999
2008 12 21 23 10 276 11.9 999 99.0 9999
2008 12 21 23 20 276 11.7 999 99.0 9999
2008 12 21 23 30 272 12.2 999 99.0 9999
2008 12 21 23 40 275 12.3 999 99.0 9999
2008 12 21 23 50 274 13.0 270 15.8 2330
2008 12 22 00 00 272 12.6 999 99.0 9999
2008 12 22 00 10 268 12.5 999 99.0 9999
2008 12 22 00 20 268 13.3 999 99.0 9999
2008 12 22 00 30 266 13.7 999 99.0 9999
2008 12 22 00 40 265 14.6 999 99.0 9999
2008 12 22 00 50 265 14.5 272 18.8 0027
2008 12 22 01 00 264 14.1 999 99.0 9999
2008 12 22 01 10 264 14.3 999 99.0 9999
2008 12 22 01 20 263 14.1 999 99.0 9999
2008 12 22 01 30 259 13.8 999 99.0 9999
2008 12 22 01 40 260 13.6 999 99.0 9999
2008 12 22 01 50 260 13.9 261 18.7 0129
2008 12 22 02 00 262 14.0 999 99.0 9999
2008 12 22 02 10 259 13.6 999 99.0 9999
2008 12 22 02 20 261 14.1 999 99.0 9999
2008 12 22 02 30 263 14.4 999 99.0 9999
2008 12 22 02 40 263 16.3 999 99.0 9999
2008 12 22 02 50 261 16.7 261 20.7 0243
2008 12 22 03 00 262 16.3 999 99.0 9999
2008 12 22 03 10 263 16.9 999 99.0 9999
2008 12 22 03 20 268 16.8 999 99.0 9999
2008 12 22 03 30 262 17.0 999 99.0 9999
2008 12 22 03 40 264 16.4 999 99.0 9999
2008 12 22 03 50 267 15.2 269 21.4 0314
2008 12 22 04 00 274 16.2 999 99.0 9999
2008 12 22 04 10 272 16.3 999 99.0 9999
2008 12 22 04 20 274 15.7 999 99.0 9999
2008 12 22 04 30 274 16.7 999 99.0 9999
2008 12 22 04 40 271 16.9 999 99.0 9999
2008 12 22 04 50 276 17.0 269 21.8 0448
2008 12 22 05 00 271 16.6 999 99.0 9999
2008 12 22 05 10 270 16.9 999 99.0 9999
2008 12 22 05 20 271 16.4 999 99.0 9999
2008 12 22 05 30 277 16.9 999 99.0 9999
2008 12 22 05 40 273 17.3 999 99.0 9999
2008 12 22 05 50 270 17.8 262 22.4 0544
2008 12 22 06 00 272 17.0 999 99.0 9999
2008 12 22 06 10 271 16.4 999 99.0 9999
2008 12 22 06 20 272 16.1 999 99.0 9999
2008 12 22 06 30 274 16.5 999 99.0 9999
2008 12 22 06 40 282 16.4 999 99.0 9999
2008 12 22 06 50 281 17.0 264 22.0 0553
2008 12 22 07 00 277 17.4 999 99.0 9999
2008 12 22 07 10 282 17.2 999 99.0 9999
2008 12 22 07 20 283 18.5 999 99.0 9999
2008 12 22 07 30 273 17.8 999 99.0 9999
2008 12 22 07 40 270 18.1 999 99.0 9999
2008 12 22 07 50 274 17.9 289 23.3 0712
2008 12 22 08 00 277 18.7 999 99.0 9999
2008 12 22 08 10 274 17.3 999 99.0 9999
2008 12 22 08 20 270 16.4 999 99.0 9999
2008 12 22 08 30 275 17.6 999 99.0 9999
2008 12 22 08 40 273 17.2 999 99.0 9999
2008 12 22 08 50 273 16.7 278 23.3 0753
2008 12 22 09 00 274 16.5 999 99.0 9999
2008 12 22 09 10 275 16.1 999 99.0 9999
2008 12 22 09 20 271 16.0 999 99.0 9999
2008 12 22 09 30 274 15.3 999 99.0 9999
2008 12 22 09 40 271 15.0 999 99.0 9999
2008 12 22 09 50 273 16.1 267 20.3 0903
2008 12 22 10 00 270 16.0 999 99.0 9999
2008 12 22 10 10 271 15.7 999 99.0 9999
2008 12 22 10 20 273 16.3 999 99.0 9999
2008 12 22 10 30 270 15.8 999 99.0 9999
2008 12 22 10 40 271 16.6 999 99.0 9999
2008 12 22 10 50 280 16.9 268 20.7 1018
2008 12 22 11 00 284 15.8 999 99.0 9999
2008 12 22 11 10 281 15.5 999 99.0 9999
2008 12 22 11 20 277 16.0 999 99.0 9999
2008 12 22 11 30 275 15.5 999 99.0 9999
2008 12 22 11 40 272 15.0 999 99.0 9999
2008 12 22 11 50 269 15.3 272 20.4 1124
2008 12 22 12 00 273 16.1 999 99.0 9999
2008 12 22 12 10 270 14.9 999 99.0 9999
2008 12 22 12 20 272 16.2 999 99.0 9999
2008 12 22 12 30 271 15.7 999 99.0 9999
2008 12 22 12 40 273 15.9 999 99.0 9999
2008 12 22 12 50 276 16.4 272 21.2 1232
2008 12 22 13 00 278 15.9 999 99.0 9999
2008 12 22 13 10 278 16.0 999 99.0 9999
2008 12 22 13 20 276 15.6 999 99.0 9999
2008 12 22 13 30 275 15.5 999 99.0 9999
2008 12 22 13 40 274 15.4 999 99.0 9999
2008 12 22 13 50 276 14.7 281 20.3 1256
2008 12 22 14 00 274 15.3 999 99.0 9999
2008 12 22 14 10 279 15.9 999 99.0 9999
2008 12 22 14 20 278 16.2 999 99.0 9999
2008 12 22 14 30 278 15.6 999 99.0 9999
2008 12 22 14 40 282 15.1 999 99.0 9999
2008 12 22 14 50 279 16.3 278 20.8 1446
2008 12 22 15 00 281 15.4 999 99.0 9999
2008 12 22 15 10 282 16.1 999 99.0 9999
2008 12 22 15 20 283 16.4 999 99.0 9999
2008 12 22 15 30 286 16.6 999 99.0 9999
2008 12 22 15 40 281 16.9 999 99.0 9999
2008 12 22 15 50 279 16.2 277 21.4 1535
2008 12 22 16 00 276 17.3 999 99.0 9999
2008 12 22 16 10 279 16.5 999 99.0 9999
2008 12 22 16 20 276 16.4 999 99.0 9999
2008 12 22 16 30 275 15.9 999 99.0 9999
2008 12 22 16 40 273 15.7 999 99.0 9999
2008 12 22 16 50 277 15.1 274 22.0 1605
2008 12 22 17 00 275 14.8 999 99.0 9999
2008 12 22 17 10 280 14.3 999 99.0 9999
2008 12 22 17 20 279 15.0 999 99.0 9999
2008 12 22 17 30 280 15.5 999 99.0 9999
2008 12 22 17 40 280 15.0 999 99.0 9999
2008 12 22 17 50 282 14.6 280 20.2 1729
2008 12 22 18 00 283 14.6 999 99.0 9999
2008 12 22 18 10 279 14.2 999 99.0 9999
2008 12 22 18 20 278 15.4 999 99.0 9999
2008 12 22 18 30 281 16.1 999 99.0 9999
2008 12 22 18 40 282 15.4 999 99.0 9999
2008 12 22 18 50 282 14.8 288 20.2 1824
2008 12 22 19 00 283 15.4 999 99.0 9999
2008 12 22 19 10 283 15.2 999 99.0 9999
2008 12 22 19 20 284 13.4 999 99.0 9999
2008 12 22 19 30 289 13.5 999 99.0 9999
2008 12 22 19 40 287 14.9 999 99.0 9999
2008 12 22 19 50 292 13.9 280 20.2 1910
2008 12 22 20 00 284 14.7 999 99.0 9999
2008 12 22 20 10 288 14.4 999 99.0 9999
2008 12 22 20 20 284 14.3 999 99.0 9999
2008 12 22 20 30 289 14.4 999 99.0 9999
2008 12 22 20 40 288 14.0 999 99.0 9999
2008 12 22 20 50 287 12.6 287 18.6 2022
2008 12 22 21 00 281 12.8 999 99.0 9999
2008 12 22 21 10 289 12.1 999 99.0 9999
2008 12 22 21 20 285 11.8 999 99.0 9999
2008 12 22 21 30 274 12.5 999 99.0 9999
2008 12 22 21 40 273 12.3 999 99.0 9999
2008 12 22 21 50 273 12.7 279 17.4 2051
2008 12 22 22 00 272 12.6 999 99.0 9999
2008 12 22 22 10 272 12.7 999 99.0 9999
2008 12 22 22 20 271 13.1 999 99.0 9999
2008 12 22 22 30 272 12.7 999 99.0 9999
2008 12 22 22 40 275 13.7 999 99.0 9999
2008 12 22 22 50 276 14.1 265 16.9 2240
2008 12 22 23 00 274 13.7 999 99.0 9999
2008 12 22 23 10 272 12.8 999 99.0 9999
2008 12 22 23 20 276 13.0 999 99.0 9999
2008 12 22 23 30 276 13.1 999 99.0 9999
2008 12 22 23 40 272 12.9 999 99.0 9999
2008 12 22 23 50 274 12.5 276 17.2 2256
2008 12 23 00 00 272 12.5 999 99.0 9999
2008 12 23 00 10 273 12.6 999 99.0 9999
2008 12 23 00 20 276 12.1 999 99.0 9999
2008 12 23 00 30 272 11.8 999 99.0 9999
2008 12 23 00 40 276 11.1 999 99.0 9999
2008 12 23 00 50 275 11.6 271 15.9 0008
2008 12 23 01 00 280 12.0 999 99.0 9999
2008 12 23 01 10 279 11.2 999 99.0 9999
2008 12 23 01 20 284 11.5 999 99.0 9999
2008 12 23 01 30 283 10.8 999 99.0 9999
2008 12 23 01 40 279 11.0 999 99.0 9999
2008 12 23 01 50 283 11.2 290 15.5 0051
2008 12 23 02 00 285 10.9 999 99.0 9999
2008 12 23 02 10 283 10.7 999 99.0 9999
2008 12 23 02 20 282 10.6 999 99.0 9999
2008 12 23 02 30 296 10.1 999 99.0 9999
2008 12 23 02 40 288 10.3 999 99.0 9999
2008 12 23 02 50 282  9.5 275 14.9 0203
2008 12 23 03 00 266 10.5 999 99.0 9999
2008 12 23 03 10 265 10.7 999 99.0 9999
2008 12 23 03 20 273 10.4 999 99.0 9999
2008 12 23 03 30 274 10.1 999 99.0 9999
2008 12 23 03 40 278 10.5 999 99.0 9999
2008 12 23 03 50 280 10.4 266 13.9 0314
2008 12 23 04 00 278 10.6 999 99.0 9999
2008 12 23 04 10 274 10.2 999 99.0 9999
2008 12 23 04 20 277  9.5 999 99.0 9999
2008 12 23 04 30 279  9.9 999 99.0 9999
2008 12 23 04 40 276  9.4 999 99.0 9999
2008 12 23 04 50 278  9.0 270 14.6 0409
2008 12 23 05 00 276  8.9 999 99.0 9999
2008 12 23 05 10 281  9.6 999 99.0 9999
2008 12 23 05 20 281  9.0 999 99.0 9999
2008 12 23 05 30 278  9.3 999 99.0 9999
2008 12 23 05 40 277  9.4 999 99.0 9999
2008 12 23 05 50 275  9.8 277 14.3 0501
2008 12 23 06 00 281  9.1 999 99.0 9999
2008 12 23 06 10 279  8.5 999 99.0 9999
2008 12 23 06 20 280  9.3 999 99.0 9999
2008 12 23 06 30 277  9.3 999 99.0 9999
2008 12 23 06 40 275  9.2 999 99.0 9999
2008 12 23 06 50 269  9.8 265 12.9 0643
2008 12 23 07 00 274 10.2 999 99.0 9999
2008 12 23 07 10 273  9.6 999 99.0 9999
2008 12 23 07 20 274  9.1 999 99.0 9999
2008 12 23 07 30 278  9.3 999 99.0 9999
2008 12 23 07 40 280  9.4 999 99.0 9999
2008 12 23 07 50 283  9.5 268 13.3 0701
2008 12 23 08 00 283  9.5 999 99.0 9999
2008 12 23 08 10 284  9.6 999 99.0 9999
2008 12 23 08 20 283  9.9 999 99.0 9999
2008 12 23 08 30 286 10.0 999 99.0 9999
2008 12 23 08 40 284  9.6 999 99.0 9999
2008 12 23 08 50 284 10.4 287 13.7 0815
2008 12 23 09 00 282 11.2 999 99.0 9999
2008 12 23 09 10 284 10.9 999 99.0 9999
2008 12 23 09 20 287 10.9 999 99.0 9999
2008 12 23 09 30 286 10.9 999 99.0 9999
2008 12 23 09 40 283 10.9 999 99.0 9999
2008 12 23 09 50 281 11.2 281 14.7 0851
2008 12 23 10 00 280 10.8 999 99.0 9999
2008 12 23 10 10 280 10.2 999 99.0 9999
2008 12 23 10 20 281 10.5 999 99.0 9999
2008 12 23 10 30 282 10.1 999 99.0 9999
2008 12 23 10 40 282 10.2 999 99.0 9999
2008 12 23 10 50 287  9.3 282 13.7 1014
2008 12 23 11 00 282  8.9 999 99.0 9999
2008 12 23 11 10 281  9.4 999 99.0 9999
2008 12 23 11 20 280  8.9 999 99.0 9999
2008 12 23 11 30 280  9.6 999 99.0 9999
2008 12 23 11 40 282  8.3 999 99.0 9999
2008 12 23 11 50 283  8.1 277 12.1 1125
2008 12 23 12 00 283  8.6 999 99.0 9999
2008 12 23 12 10 284  8.2 999 99.0 9999
2008 12 23 12 20 287  8.7 999 99.0 9999
2008 12 23 12 30 290  8.5 999 99.0 9999
2008 12 23 12 40 291  8.2 999 99.0 9999
2008 12 23 12 50 294  7.7 280 11.1 1204
2008 12 23 13 00 293  7.6 999 99.0 9999
2008 12 23 13 10 301  8.0 999 99.0 9999
2008 12 23 13 20 314  7.0 999 99.0 9999
2008 12 23 13 30 311  6.6 999 99.0 9999
2008 12 23 13 40 324  7.2 999 99.0 9999
2008 12 23 13 50 319  6.5 311 10.8 1306
2008 12 23 14 00 314  5.9 999 99.0 9999
2008 12 23 14 10 315  5.7 999 99.0 9999
2008 12 23 14 20 318  5.7 999 99.0 9999
2008 12 23 14 30 314  5.2 999 99.0 9999
2008 12 23 14 40 314  5.7 999 99.0 9999
2008 12 23 14 50 314  5.2 318  8.2 1419
2008 12 23 15 00 310  4.5 999 99.0 9999
2008 12 23 15 10 321  4.4 999 99.0 9999
2008 12 23 15 20 325  3.7 999 99.0 9999
2008 12 23 15 30 317  3.5 999 99.0 9999
2008 12 23 15 40 310  3.2 999 99.0 9999
2008 12 23 15 50 300  3.3 300  7.1 1452
2008 12 23 16 00 313  2.6 999 99.0 9999
2008 12 23 16 10 317  2.9 999 99.0 9999
2008 12 23 16 20 315  2.0 999 99.0 9999
2008 12 23 16 30 302  2.1 999 99.0 9999
2008 12 23 16 40 324  2.0 999 99.0 9999
2008 12 23 16 50 281  1.6 335  4.8 1557
2008 12 23 17 00 251  1.5 999 99.0 9999
2008 12 23 17 10 285  1.6 999 99.0 9999
2008 12 23 17 20 282  2.2 999 99.0 9999
2008 12 23 17 30 277  2.7 999 99.0 9999
2008 12 23 17 40 282  2.6 999 99.0 9999
2008 12 23 17 50 277  1.9 268  4.3 1735
2008 12 23 18 00 257  2.6 999 99.0 9999
2008 12 23 18 10 243  2.3 999 99.0 9999
2008 12 23 18 20 229  2.0 999 99.0 9999
2008 12 23 18 30 235  1.9 999 99.0 9999
2008 12 23 18 40 202  2.3 999 99.0 9999
2008 12 23 18 50 195  2.8 234  5.1 1752
2008 12 23 19 00 222  2.3 999 99.0 9999
2008 12 23 19 10 187  1.4 999 99.0 9999
2008 12 23 19 20 195  1.1 999 99.0 9999
2008 12 23 19 30 200  2.3 999 99.0 9999
2008 12 23 19 40 203  3.4 999 99.0 9999
2008 12 23 19 50 201  2.9 217  5.6 1935
2008 12 23 20 00 200  3.0 999 99.0 9999
2008 12 23 20 10 200  3.0 999 99.0 9999
2008 12 23 20 20 200  3.9 999 99.0 9999
2008 12 23 20 30 206  4.7 999 99.0 9999
2008 12 23 20 40 204  4.3 999 99.0 9999
2008 12 23 20 50 208  3.9 221  6.8 2024
2008 12 23 21 00 201  4.4 999 99.0 9999
2008 12 23 21 10 201  4.7 999 99.0 9999
2008 12 23 21 20 205  5.4 999 99.0 9999
2008 12 23 21 30 205  4.7 999 99.0 9999
2008 12 23 21 40 197  5.7 999 99.0 9999
2008 12 23 21 50 213  6.1 204  7.8 2111
2008 12 23 22 00 212  5.6 999 99.0 9999
2008 12 23 22 10 206  6.2 999 99.0 9999
2008 12 23 22 20 203  6.1 999 99.0 9999
2008 12 23 22 30 214  6.4 999 99.0 9999
2008 12 23 22 40 210  6.5 999 99.0 9999
2008 12 23 22 50 207  6.5 203  8.9 2216
2008 12 23 23 00 198  7.0 999 99.0 9999
2008 12 23 23 10 205  6.9 999 99.0 9999
2008 12 23 23 20 213  7.0 999 99.0 9999
2008 12 23 23 30 204  6.6 999 99.0 9999
2008 12 23 23 40 193  6.9 999 99.0 9999
2008 12 23 23 50 200  7.5 189  9.4 2346
2008 12 24 00 00 199  7.8 999 99.0 9999
2008 12 24 00 10 206  7.7 999 99.0 9999
2008 12 24 00 20 204  7.9 999 99.0 9999
2008 12 24 00 30 211  7.3 999 99.0 9999
2008 12 24 00 40 205  7.4 999 99.0 9999
2008 12 24 00 50 207  7.5 200 10.3 0019
2008 12 24 01 00 204  7.4 999 99.0 9999
2008 12 24 01 10 201  8.4 999 99.0 9999
2008 12 24 01 20 209  9.4 999 99.0 9999
2008 12 24 01 30 210  9.9 999 99.0 9999
2008 12 24 01 40 217 10.3 999 99.0 9999
2008 12 24 01 50 215  9.6 221 12.4 0132
2008 12 24 02 00 218  9.5 999 99.0 9999
2008 12 24 02 10 214  9.1 999 99.0 9999
2008 12 24 02 20 215  8.5 999 99.0 9999
2008 12 24 02 30 214  7.9 999 99.0 9999
2008 12 24 02 40 215  8.2 999 99.0 9999
2008 12 24 02 50 216  8.1 210 12.1 0202
2008 12 24 03 00 223  7.7 999 99.0 9999
2008 12 24 03 10 223  7.5 999 99.0 9999
2008 12 24 03 20 227  7.7 999 99.0 9999
2008 12 24 03 30 227  8.1 999 99.0 9999
2008 12 24 03 40 225  8.5 999 99.0 9999
2008 12 24 03 50 221  8.4 225 10.6 0338
2008 12 24 04 00 224  7.9 999 99.0 9999
2008 12 24 04 10 221  8.1 999 99.0 9999
2008 12 24 04 20 220  8.8 999 99.0 9999
2008 12 24 04 30 218  9.6 999 99.0 9999
2008 12 24 04 40 215  9.9 999 99.0 9999
2008 12 24 04 50 221  9.3 220 12.7 0437
2008 12 24 05 00 227  9.0 999 99.0 9999
2008 12 24 05 10 227  9.5 999 99.0 9999
2008 12 24 05 20 222  8.7 999 99.0 9999
2008 12 24 05 30 222  8.1 999 99.0 9999
2008 12 24 05 40 221  7.6 999 99.0 9999
2008 12 24 05 50 213  7.8 229 12.4 0501
2008 12 24 06 00 215  8.3 999 99.0 9999
2008 12 24 06 10 217  8.0 999 99.0 9999
2008 12 24 06 20 213  8.1 999 99.0 9999
2008 12 24 06 30 211  7.8 999 99.0 9999
2008 12 24 06 40 213  6.9 999 99.0 9999
2008 12 24 06 50 213  7.0 220 10.2 0553
2008 12 24 07 00 212  7.6 999 99.0 9999
2008 12 24 07 10 213  7.5 999 99.0 9999
2008 12 24 07 20 212  7.5 999 99.0 9999
2008 12 24 07 30 212  7.8 999 99.0 9999
2008 12 24 07 40 211  7.9 999 99.0 9999
2008 12 24 07 50 210  8.2 209 10.1 0743
2008 12 24 08 00 214  7.5 999 99.0 9999
2008 12 24 08 10 215  7.9 999 99.0 9999
2008 12 24 08 20 219  7.9 999 99.0 9999
2008 12 24 08 30 217  7.9 999 99.0 9999
2008 12 24 08 40 220  8.3 999 99.0 9999
2008 12 24 08 50 223  8.9 228 11.3 0846
2008 12 24 09 00 224  9.1 999 99.0 9999
2008 12 24 09 10 217  9.7 999 99.0 9999
2008 12 24 09 20 223  9.1 999 99.0 9999
2008 12 24 09 30 231 10.4 999 99.0 9999
2008 12 24 09 40 235 10.8 999 99.0 9999
2008 12 24 09 50 237 10.7 230 13.2 0941
2008 12 24 10 00 239  9.7 999 99.0 9999
2008 12 24 10 10 240  9.3 999 99.0 9999
2008 12 24 10 20 246  9.1 999 99.0 9999
2008 12 24 10 30 248  8.5 999 99.0 9999
2008 12 24 10 40 250  8.8 999 99.0 9999
2008 12 24 10 50 257  8.3 242 12.5 0950
2008 12 24 11 00 254  7.6 999 99.0 9999
2008 12 24 11 10 243  7.3 999 99.0 9999
2008 12 24 11 20 239  7.6 999 99.0 9999
2008 12 24 11 30 238  7.7 999 99.0 9999
2008 12 24 11 40 231  7.8 999 99.0 9999
2008 12 24 11 50 232  7.7 242  9.6 1120
2008 12 24 12 00 233  7.2 999 99.0 9999
2008 12 24 12 10 227  7.2 999 99.0 9999
2008 12 24 12 20 225  6.9 999 99.0 9999
2008 12 24 12 30 226  6.8 999 99.0 9999
2008 12 24 12 40 224  6.7 999 99.0 9999
2008 12 24 12 50 221  6.8 219  8.4 1213
2008 12 24 13 00 222  7.4 999 99.0 9999
2008 12 24 13 10 219  7.5 999 99.0 9999
2008 12 24 13 20 220  7.8 999 99.0 9999
2008 12 24 13 30 216  7.1 999 99.0 9999
2008 12 24 13 40 220  7.2 999 99.0 9999
2008 12 24 13 50 216  7.7 224  9.3 1310
2008 12 24 14 00 215  7.9 999 99.0 9999
2008 12 24 14 10 218  7.8 999 99.0 9999
2008 12 24 14 20 220  7.6 999 99.0 9999
2008 12 24 14 30 221  7.7 999 99.0 9999
2008 12 24 14 40 215  7.5 999 99.0 9999
2008 12 24 14 50 213  7.9 213  9.8 1357
2008 12 24 15 00 216  7.7 999 99.0 9999
2008 12 24 15 10 209  7.9 999 99.0 9999
2008 12 24 15 20 207  8.6 999 99.0 9999
2008 12 24 15 30 207  8.9 999 99.0 9999
2008 12 24 15 40 206  8.1 999 99.0 9999
2008 12 24 15 50 206  8.7 209 10.6 1519
2008 12 24 16 00 211  8.8 999 99.0 9999
2008 12 24 16 10 213  8.6 999 99.0 9999
2008 12 24 16 20 209  8.1 999 99.0 9999
2008 12 24 16 30 212  8.4 999 99.0 9999
2008 12 24 16 40 213  7.8 999 99.0 9999
2008 12 24 16 50 212  8.0 210 10.5 1558
2008 12 24 17 00 210  8.3 999 99.0 9999
2008 12 24 17 10 206  9.7 999 99.0 9999
2008 12 24 17 20 200 10.2 999 99.0 9999
2008 12 24 17 30 195 10.2 999 99.0 9999
2008 12 24 17 40 189 10.6 999 99.0 9999
2008 12 24 17 50 192 10.5 196 13.0 1749
2008 12 24 18 00 200  9.9 999 99.0 9999
2008 12 24 18 10 210  9.3 999 99.0 9999
2008 12 24 18 20 208  8.5 999 99.0 9999
2008 12 24 18 30 204  8.8 999 99.0 9999
2008 12 24 18 40 200  8.5 999 99.0 9999
2008 12 24 18 50 201  8.9 199 12.2 1754
2008 12 24 19 00 204  8.9 999 99.0 9999
2008 12 24 19 10 198  8.8 999 99.0 9999
2008 12 24 19 20 198  8.6 999 99.0 9999
2008 12 24 19 30 201  8.0 999 99.0 9999
2008 12 24 19 40 200  8.1 999 99.0 9999
2008 12 24 19 50 196  8.5 203 10.7 1915
2008 12 24 20 00 196  8.6 999 99.0 9999
2008 12 24 20 10 196  9.6 999 99.0 9999
2008 12 24 20 20 197  9.3 999 99.0 9999
2008 12 24 20 30 196  9.6 999 99.0 9999
2008 12 24 20 40 188 11.2 999 99.0 9999
2008 12 24 20 50 187 12.2 188 14.4 2046
2008 12 24 21 00 192 11.8 999 99.0 9999
2008 12 24 21 10 196 10.6 999 99.0 9999
2008 12 24 21 20 195 10.3 999 99.0 9999
2008 12 24 21 30 194 10.4 999 99.0 9999
2008 12 24 21 40 193 11.0 999 99.0 9999
2008 12 24 21 50 193 10.8 194 14.1 2129
2008 12 24 22 00 193 10.5 999 99.0 9999
2008 12 24 22 10 191 10.6 999 99.0 9999
2008 12 24 22 20 191 10.2 999 99.0 9999
2008 12 24 22 30 190 10.5 999 99.0 9999
2008 12 24 22 40 190 10.5 999 99.0 9999
2008 12 24 22 50 193 10.5 188 12.7 2240
2008 12 24 23 00 194 11.1 999 99.0 9999
2008 12 24 23 10 191 11.5 999 99.0 9999
2008 12 24 23 20 191 11.9 999 99.0 9999
2008 12 24 23 30 192 12.8 999 99.0 9999
2008 12 24 23 40 195 13.1 999 99.0 9999
2008 12 24 23 50 197 12.6 199 15.9 2334
2008 12 25 00 00 196 13.1 999 99.0 9999
2008 12 25 00 10 195 13.2 999 99.0 9999
2008 12 25 00 20 194 13.6 999 99.0 9999
2008 12 25 00 30 193 13.5 999 99.0 9999
2008 12 25 00 40 194 13.4 999 99.0 9999
2008 12 25 00 50 194 13.9 194 17.3 0038
2008 12 25 01 00 194 13.8 999 99.0 9999
2008 12 25 01 10 195 14.4 999 99.0 9999
2008 12 25 01 20 195 14.4 999 99.0 9999
2008 12 25 01 30 197 14.5 999 99.0 9999
2008 12 25 01 40 197 14.5 999 99.0 9999
2008 12 25 01 50 197 14.6 195 17.9 0143
2008 12 25 02 00 197 14.2 999 99.0 9999
2008 12 25 02 10 197 13.9 999 99.0 9999
2008 12 25 02 20 199 14.1 999 99.0 9999
2008 12 25 02 30 197 14.4 999 99.0 9999
2008 12 25 02 40 195 14.6 999 99.0 9999
2008 12 25 02 50 198 14.6 196 18.3 0227
2008 12 25 03 00 200 14.9 999 99.0 9999
2008 12 25 03 10 201 14.9 999 99.0 9999
2008 12 25 03 20 200 15.2 999 99.0 9999
2008 12 25 03 30 199 15.6 999 99.0 9999
2008 12 25 03 40 199 15.9 999 99.0 9999
2008 12 25 03 50 199 15.3 200 19.4 0335
2008 12 25 04 00 199 15.4 999 99.0 9999
2008 12 25 04 10 199 15.5 999 99.0 9999
2008 12 25 04 20 200 15.2 999 99.0 9999
2008 12 25 04 30 202 14.8 999 99.0 9999
2008 12 25 04 40 201 15.1 999 99.0 9999
2008 12 25 04 50 201 14.5 199 19.5 0403
2008 12 25 05 00 202 13.9 999 99.0 9999
2008 12 25 05 10 201 13.5 999 99.0 9999
2008 12 25 05 20 201 13.0 999 99.0 9999
2008 12 25 05 30 203 12.4 999 99.0 9999
2008 12 25 05 40 205 11.9 999 99.0 9999
